ra_true dec_true redshiftHubble x y z baseDC2/target_halo_x baseDC2/target_halo_y baseDC2/target_halo_z baseDC2/target_halo_axis_A_x baseDC2/target_halo_axis_A_y baseDC2/target_halo_axis_A_z baseDC2/host_halo_mvir baseDC2/target_halo_mass isCentral morphology/totalEllipticity morphology/totalEllipticity1 morphology/totalEllipticity2 shear1 shear2 mag_true_g mag_true_r stellar_mass tidal_s_11 tidal_s_12 tidal_s_22
0.6554793009305763 -40.187277441739155 0.20298659801483154 445.3499755859375 5.095147132873535 -376.2050476074219 445.3499755859375 5.095147132873535 -376.2050476074219 -0.06459414886164111 -0.054491909701089906 0.12305640417054158 126449999872.0 158923784192.0 True 0.5069335103034973 -0.4976382255554199 0.0966322124004364 -0.0010780795044078029 -0.0001935919043020633 22.277347564697266 21.623077392578125 475602400.0 -0.2818889944672113 0.40005400124426527 0.38830382637543054
0.702982389058322 -39.47357707949621 0.20586907863616943 456.1093484190837 5.596449378418383 -375.6626645289206 456.0932922363281 5.665058135986328 -375.6200256347656 0.3174143488982946 -0.051942194453338246 0.2659174734755303 2824100118528.0 3472242507776.0 False 0.03980273753404617 -0.01758822798728943 0.03570591285824776 4.247972215298823e-05 -0.001404673295386511 22.53379249572754 21.499557495117188 1453857664.0 0.2174605605253552 0.36815189641080087 0.8146693157568672
0.7200102146955414 -39.482723243105056 0.20586907863616943 456.02346422424995 5.730942836655683 -375.71550924438276 456.0932922363281 5.665058135986328 -375.6200256347656 0.3174143488982946 -0.051942194453338246 0.2659174734755303 2824100118528.0 3472242507776.0 False 0.45927709341049194 0.20627683401107788 -0.4103478193283081 -2.3903166125993636e-05 -0.0009506534437888547 21.415847778320312 20.174400329589844 7387039232.0 -0.0837378781577978 0.4144596483241478 0.6740889367478052
